,expedition_id,peak_id,peak_name,year,season,termination_reason,highpoint_metres,members,member_deaths,hired_staff,hired_staff_deaths,oxygen_used
9532,EVER17145,EVER,Everest,2017,Spring,"Illness, AMS, exhaustion, or frostbite",8750.0,1,1,0,0,No
9533,EVER17146,EVER,Everest,2017,Spring,Accident (death or serious injury),6400.0,1,0,1,0,No
9534,EVER17147,EVER,Everest,2017,Spring,Accident (death or serious injury),7408.9238190954775,2,1,5,0,No
9535,EVER17148,EVER,Everest,2017,Spring,Success (main peak),8850.0,1,1,1,0,Yes
9536,EVER17149,EVER,Everest,2017,Spring,Success (main peak),8850.0,1,0,1,0,Yes
9537,NUPT17101,NUPT,Nuptse,2017,Spring,Accident (death or serious injury),7600.0,1,1,1,0,No
9538,EVER17150,EVER,Everest,2017,Spring,Success (main peak),8850.0,1,0,1,0,Yes
9539,EVER17151,EVER,Everest,2017,Spring,Success (main peak),8850.0,2,0,2,0,Yes
9540,EVER17152,EVER,Everest,2017,Spring,"Bad weather (storms, high winds)",7900.0,3,0,4,0,Yes
9541,EVER17153,EVER,Everest,2017,Spring,Success (main peak),8850.0,5,0,5,0,Yes
9542,EVER17154,EVER,Everest,2017,Spring,Other,6100.0,1,0,0,0,No
9543,EVER17155,EVER,Everest,2017,Spring,Success (main peak),8850.0,4,0,1,0,Yes
9544,EVER17156,EVER,Everest,2017,Spring,"Illness, AMS, exhaustion, or frostbite",6400.0,2,0,2,0,No
9545,EVER17157,EVER,Everest,2017,Spring,Success (main peak),8850.0,10,0,6,0,Yes
9546,EVER17158,EVER,Everest,2017,Spring,Lack (or loss) of supplies or equipment,8300.0,2,0,2,0,Yes
9547,EVER17159,EVER,Everest,2017,Spring,Success (main peak),8850.0,1,0,2,0,Yes
9548,LHOT17101,LHOT,Lhotse,2017,Spring,Success (main peak),8516.0,13,0,5,0,Yes
9549,LHOT17102,LHOT,Lhotse,2017,Spring,Success (main peak),8516.0,2,0,2,0,Yes
9550,LHOT17103,LHOT,Lhotse,2017,Spring,Success (main peak),8516.0,1,0,1,0,Yes
9551,LHOT17104,LHOT,Lhotse,2017,Spring,Success (main peak),8516.0,3,0,2,0,Yes
9552,LHOT17105,LHOT,Lhotse,2017,Spring,Success (main peak),8516.0,5,0,2,0,Yes
9553,LHOT17106,LHOT,Lhotse,2017,Spring,Success (main peak),8516.0,2,0,2,0,Yes
9554,LHOT17107,LHOT,Lhotse,2017,Spring,Success (main peak),8516.0,29,0,7,0,Yes
9555,LHOT17108,LHOT,Lhotse,2017,Spring,Success (main peak),8516.0,4,0,2,0,Yes
9556,LHOT17109,LHOT,Lhotse,2017,Spring,Success (main peak),8516.0,2,0,0,0,No
9557,LHOT17110,LHOT,Lhotse,2017,Spring,Success (main peak),8516.0,3,0,0,0,Yes
9558,LHOT16114,LHOT,Lhotse,2016,Spring,Accident (death or serious injury),8450.0,3,0,2,0,Yes
9559,LHOT17111,LHOT,Lhotse,2017,Spring,Success (main peak),8516.0,2,0,1,0,Yes
9560,LHOT17112,LHOT,Lhotse,2017,Spring,Success (main peak),8516.0,4,0,2,0,Yes
9561,LHOT17113,LHOT,Lhotse,2017,Spring,Success (main peak),8516.0,2,0,3,0,Yes
9562,LHOT17114,LHOT,Lhotse,2017,Spring,Success (main peak),8516.0,1,0,0,0,No
9563,LHOT17115,LHOT,Lhotse,2017,Spring,"Illness, AMS, exhaustion, or frostbite",8200.0,2,0,1,0,Yes
9564,LHOT17116,LHOT,Lhotse,2017,Spring,Success (main peak),8516.0,4,0,4,0,Yes
9565,LHOT17117,LHOT,Lhotse,2017,Spring,Unknown,7800.0,1,0,0,0,Yes
9566,CHOY14331,CHOY,Cho Oyu,2014,Autumn,Success (main peak),8188.0,2,0,1,0,No
9567,EVER17160,EVER,Everest,2017,Spring,Success (main peak),8850.0,4,0,0,0,Yes
9568,EVER17161,EVER,Everest,2017,Spring,Success (main peak),8850.0,2,0,2,0,Yes
9569,EVER17165,EVER,Everest,2017,Spring,"Bad weather (storms, high winds)",7300.0,1,0,0,0,No
9570,EVER17166,EVER,Everest,2017,Spring,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7350.0,1,0,0,0,No
9571,EVER17164,EVER,Everest,2017,Spring,"Illness, AMS, exhaustion, or frostbite",6400.0,1,0,0,0,Yes
9572,EVER17169,EVER,Everest,2017,Spring,Success (main peak),8850.0,12,0,11,0,Yes
9573,EVER17168,EVER,Everest,2017,Spring,Success (main peak),8850.0,25,0,25,0,Yes
9574,EVER17167,EVER,Everest,2017,Spring,Success (main peak),8850.0,0,0,9,0,Yes
9575,EVER17162,EVER,Everest,2017,Spring,"Bad weather (storms, high winds)",7800.0,1,0,2,0,Yes
9576,EVER17163,EVER,Everest,2017,Spring,Success (main peak),8850.0,1,0,2,0,Yes
9577,EVER17170,EVER,Everest,2017,Spring,Success (main peak),8850.0,8,0,8,0,Yes
9578,EVER17171,EVER,Everest,2017,Spring,"Illness, AMS, exhaustion, or frostbite",8350.0,1,0,0,0,No
9579,EVER17172,EVER,Everest,2017,Spring,Success (main peak),8850.0,12,0,9,0,Yes
9580,EVER17173,EVER,Everest,2017,Spring,Success (main peak),8850.0,12,0,12,0,Yes
9581,EVER17174,EVER,Everest,2017,Spring,"Illness, AMS, exhaustion, or frostbite",8580.0,1,0,1,0,Yes
9582,EVER17175,EVER,Everest,2017,Spring,Success (main peak),8850.0,2,0,2,0,Yes
9583,EVER17176,EVER,Everest,2017,Spring,Success (main peak),8850.0,4,0,4,0,Yes
9584,EVER17177,EVER,Everest,2017,Spring,Success (main peak),8850.0,10,0,9,0,Yes
9585,EVER17178,EVER,Everest,2017,Spring,Success (main peak),8850.0,7,0,7,0,Yes
9586,EVER17179,EVER,Everest,2017,Spring,Success (main peak),8850.0,2,0,2,0,Yes
9587,EVER17180,EVER,Everest,2017,Spring,Success (main peak),8850.0,6,0,4,0,Yes
9588,EVER17181,EVER,Everest,2017,Spring,Success (main peak),8850.0,4,0,2,0,Yes
9589,EVER17182,EVER,Everest,2017,Spring,Success (main peak),8850.0,5,0,2,0,Yes
9590,EVER17183,EVER,Everest,2017,Spring,Success (main peak),8850.0,4,0,3,0,Yes
9591,EVER17184,EVER,Everest,2017,Spring,Success (main peak),8850.0,5,0,5,0,Yes
9592,EVER17185,EVER,Everest,2017,Spring,Success (main peak),8850.0,1,0,0,0,No
9593,EVER17186,EVER,Everest,2017,Spring,Success (main peak),8850.0,6,0,6,0,Yes
9594,EVER17187,EVER,Everest,2017,Spring,Accident (death or serious injury),8500.0,2,1,1,0,Yes
9595,EVER17188,EVER,Everest,2017,Spring,Success (main peak),8850.0,1,0,1,0,Yes
9596,EVER17189,EVER,Everest,2017,Spring,"Bad weather (storms, high winds)",7700.0,2,0,0,0,Yes
9597,EVER17190,EVER,Everest,2017,Spring,Unknown,7408.9238190954775,2,0,0,0,No
9598,EVER17191,EVER,Everest,2017,Spring,Success (main peak),8850.0,2,0,0,0,No
9599,EVER17192,EVER,Everest,2017,Spring,Success (main peak),8850.0,1,0,1,0,Yes
9600,EVER17193,EVER,Everest,2017,Spring,Success (main peak),8850.0,1,0,1,0,Yes
9601,EVER17194,EVER,Everest,2017,Spring,Success (main peak),8850.0,24,0,33,0,Yes
9602,AMAD17105,AMAD,Ama Dablam,2017,Spring,Success (main peak),6814.0,6,0,0,0,No
9603,AMAD17106,AMAD,Ama Dablam,2017,Spring,Other,7408.9238190954775,4,0,0,0,No
9604,AMAD17107,AMAD,Ama Dablam,2017,Spring,Success (main peak),6814.0,3,0,2,0,No
9605,ANN117106,ANN1,Annapurna I,2017,Spring,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6050.0,1,0,2,0,No
9606,BHRI17101,BHRI,Bhrikuti,2017,Spring,Did not attempt climb,7408.9238190954775,7,0,0,0,No
9607,MANA17103,MANA,Manaslu,2017,Spring,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5900.0,1,0,1,0,No
9608,CHOY78302,CHOY,Cho Oyu,1978,Autumn,"Bad weather (storms, high winds)",6380.0,1,0,0,0,No
9609,AMAD17301,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,12,0,4,0,No
9610,AMAD17302,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,5,0,4,0,No
9611,AMAD17303,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,10,0,6,0,No
9612,AMAD17304,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,13,0,5,0,No
9613,AMAD17305,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,4,0,1,0,No
9614,AMAD17306,AMAD,Ama Dablam,2017,Autumn,"Illness, AMS, exhaustion, or frostbite",6400.0,4,0,2,0,No
9615,AMAD17307,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,6,0,1,0,No
9616,AMAD17308,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,3,0,0,0,No
9617,AMAD17309,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,3,0,1,0,No
9618,AMAD17310,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,9,1,2,0,No
9619,AMAD17311,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,17,0,5,0,No
9620,AMAD17312,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,3,0,0,0,No
9621,AMAD17313,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,3,0,0,0,No
9622,AMAD17314,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,2,0,0,0,No
9623,AMAD17315,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,1,0,0,0,No
9624,AMAD17316,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,2,0,2,0,No
9625,AMAD17317,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,3,0,1,0,No
9626,AMAD17318,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,3,0,3,0,No
9627,AMAD17319,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,7,0,7,0,Yes
9628,AMAD17320,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,3,0,1,0,No
9629,AMAD17321,AMAD,Ama Dablam,2017,Autumn,Other,5900.0,2,0,0,0,No
9630,AMAD17322,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,1,0,1,0,No
9631,AMAD17323,AMAD,Ama Dablam,2017,Autumn,"Illness, AMS, exhaustion, or frostbite",5900.0,1,0,0,0,No
9632,AMAD17324,AMAD,Ama Dablam,2017,Autumn,Unknown,7408.9238190954775,2,0,0,0,No
9633,AMAD17325,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,8,0,4,0,No
9634,AMAD17326,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,2,0,2,0,No
9635,AMAD17327,AMAD,Ama Dablam,2017,Autumn,Unknown,7408.9238190954775,2,0,2,0,No
9636,AMAD17328,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,2,0,0,0,No
9637,AMAD17329,AMAD,Ama Dablam,2017,Autumn,"Illness, AMS, exhaustion, or frostbite",6600.0,2,0,0,0,No
9638,AMAD17330,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,10,0,4,0,No
9639,AMAD17331,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,5,0,0,0,No
9640,AMAD17332,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,4,0,0,0,No
9641,AMAD17333,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,1,0,1,0,No
9642,AMAD17334,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,2,0,1,0,No
9643,AMAD17335,AMAD,Ama Dablam,2017,Autumn,Unknown,7408.9238190954775,1,0,1,0,No
9644,AMAD17336,AMAD,Ama Dablam,2017,Autumn,"Bad weather (storms, high winds)",6000.0,2,0,1,0,No
9645,AMAD17337,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,6,0,8,0,No
9646,AMAD17338,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,1,0,1,0,No
9647,AMAD17339,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,1,0,1,0,No
9648,AMAD17340,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,6,0,4,0,No
9649,AMAD17341,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,3,0,1,0,No
9650,AMAD17342,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,3,0,0,0,No
9651,AMAD17343,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,6,0,6,0,Yes
9652,AMAD17344,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,2,0,2,0,No
9653,AMAD17345,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,6,0,3,0,No
9654,AMAD17346,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,4,0,3,0,No
9655,AMAD17347,AMAD,Ama Dablam,2017,Autumn,"Bad weather (storms, high winds)",6300.0,6,0,0,0,No
9656,AMAD17348,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,9,0,7,0,No
9657,AMAD17349,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,1,0,1,0,No
9658,AMAD17350,AMAD,Ama Dablam,2017,Autumn,Lack (or loss) of supplies or equipment,6550.0,1,0,0,0,No
9659,AMAD17351,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,3,0,3,0,No
9660,AMAD17352,AMAD,Ama Dablam,2017,Autumn,"Illness, AMS, exhaustion, or frostbite",5950.0,2,0,0,0,No
9661,AMAD17353,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,18,0,4,0,No
9662,AMAD17354,AMAD,Ama Dablam,2017,Autumn,Lack (or loss) of supplies or equipment,5700.0,3,0,0,0,No
9663,AMAD17355,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,7,0,0,0,No
9664,AMAD17356,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,7,0,0,0,No
9665,AMAD17357,AMAD,Ama Dablam,2017,Autumn,Success (main peak),6814.0,1,0,0,0,No
9666,ANN117301,ANN1,Annapurna I,2017,Autumn,"Illness, AMS, exhaustion, or frostbite",6000.0,2,0,0,0,No
9667,ANN417301,ANN4,Annapurna IV,2017,Autumn,"Route technically too difficult, lack of experience, strength, or motivation",6475.0,2,0,2,0,No
9668,ANNM04101,ANNM,Annapurna I Middle,2004,Spring,Success (main peak),8051.0,2,0,0,0,No
9669,BARU17301,BARU,Baruntse,2017,Autumn,Success (main peak),7152.0,15,0,6,0,No
9670,BARU17302,BARU,Baruntse,2017,Autumn,Success (main peak),7152.0,7,0,4,0,Yes
9671,BARU17303,BARU,Baruntse,2017,Autumn,Success (main peak),7152.0,7,0,3,0,No
9672,BARU17304,BARU,Baruntse,2017,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7080.0,2,0,1,0,No
9673,BARU17305,BARU,Baruntse,2017,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6100.0,6,0,0,0,No
9674,BARU17306,BARU,Baruntse,2017,Autumn,Success (main peak),7152.0,1,0,1,0,No
9675,BHRI17301,BHRI,Bhrikuti,2017,Autumn,"Bad weather (storms, high winds)",6269.0,5,0,1,0,No
9676,BHRS17101,BHRS,Bhrikuti Shail,2017,Spring,Success (main peak),6361.0,7,0,0,0,No
9677,BHRS17301,BHRS,Bhrikuti Shail,2017,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5250.0,3,0,0,0,No
9678,BURK17301,BURK,Burke Kang,2017,Autumn,Success (main peak),6942.0,4,0,4,0,No
9679,CHAG11101,CHAG,Chago,2011,Spring,Success (main peak),6893.0,2,0,0,0,No
9680,CHEK17301,CHEK,Chekigo,2017,Autumn,Success (subpeak),6121.0,8,0,0,0,No
9681,CHND13301,CHND,Chandi Himal,2013,Autumn,"Route technically too difficult, lack of experience, strength, or motivation",5950.0,3,0,0,0,No
9682,CHOL05401,CHOL,Cholatse,2005,Winter,Lack of time,6400.0,2,0,0,0,No
9683,CHOL11301,CHOL,Cholatse,2011,Autumn,Accident (death or serious injury),6000.0,2,2,0,0,No
9684,CHOL17301,CHOL,Cholatse,2017,Autumn,Success (main peak),6423.0,2,0,2,0,No
9685,CHOY09120,CHOY,Cho Oyu,2009,Spring,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7200.0,3,0,2,0,No
9686,CHOY17301,CHOY,Cho Oyu,2017,Autumn,Success (main peak),8188.0,36,0,48,0,Yes
9687,CHUG17301,CHUG,Chukyima Go,2017,Autumn,Success (main peak),6258.0,3,0,0,0,No
9688,CHUW17301,CHUW,Chulu West,2017,Autumn,Success (main peak),6419.0,3,0,2,0,No
9689,DANS17301,DANS,Danphe Shail,2017,Autumn,Success (main peak),6103.0,11,0,3,0,No
9690,DHA117301,DHA1,Dhaulagiri I,2017,Autumn,"Route technically too difficult, lack of experience, strength, or motivation",8050.0,3,0,6,0,Yes
9691,DHA117302,DHA1,Dhaulagiri I,2017,Autumn,Success (main peak),8167.0,1,0,0,0,No
9692,DHA117303,DHA1,Dhaulagiri I,2017,Autumn,Success (main peak),8167.0,3,0,2,0,Yes
9693,DHA117304,DHA1,Dhaulagiri I,2017,Autumn,Success (main peak),8167.0,3,0,0,0,No
9694,DOLM08301,DOLM,Dolma Khang,2008,Autumn,Success (main peak),6332.0,2,0,0,0,No
9695,DOLM17301,DOLM,Dolma Khang,2017,Autumn,Success (subpeak),5840.0,1,0,3,0,Yes
9696,DOLM80101,DOLM,Dolma Khang,1980,Spring,Success (main peak),6332.0,10,0,4,0,No
9697,DOLM80301,DOLM,Dolma Khang,1980,Autumn,Success (main peak),6332.0,35,0,3,0,No
9698,DOLM84301,DOLM,Dolma Khang,1984,Autumn,Success (main peak),6332.0,13,0,7,0,Yes
9699,DOLM95301,DOLM,Dolma Khang,1995,Autumn,Success (main peak),6332.0,7,0,2,0,No
9700,EVER13190,EVER,Everest,2013,Spring,Success (main peak),8850.0,2,0,0,0,Yes
9701,EVER16176,EVER,Everest,2016,Spring,Success (main peak),8850.0,1,0,1,0,Yes
9702,EVER16177,EVER,Everest,2016,Spring,Success (main peak),8850.0,2,0,2,0,Yes
9703,EVER17195,EVER,Everest,2017,Spring,Success (main peak),8850.0,1,0,2,0,Yes
9704,EVER17401,EVER,Everest,2017,Winter,"Bad weather (storms, high winds)",7900.0,2,0,7,0,No
9705,FUTI14101,FUTI,Futi Himal,2014,Spring,Success (main peak),6425.0,4,0,0,0,No
9706,GANW17301,GANW,Gangapurna West,2017,Autumn,Lack (or loss) of supplies or equipment,6200.0,2,0,0,0,No
9707,GYAJ17301,GYAJ,Gyajikang,2017,Autumn,Success (main peak),7074.0,9,0,0,0,No
9708,GYAJ17302,GYAJ,Gyajikang,2017,Autumn,Success (main peak),7074.0,2,0,2,0,No
9709,HIML17301,HIML,Himlung Himal,2017,Autumn,Success (main peak),7126.0,11,0,3,0,No
9710,HIML17302,HIML,Himlung Himal,2017,Autumn,Success (main peak),7126.0,4,0,3,0,No
9711,HIML17303,HIML,Himlung Himal,2017,Autumn,"Illness, AMS, exhaustion, or frostbite",6500.0,1,0,4,0,Yes
9712,HIML17304,HIML,Himlung Himal,2017,Autumn,Success (main peak),7126.0,13,0,0,0,No
9713,HIML17305,HIML,Himlung Himal,2017,Autumn,Success (main peak),7126.0,15,0,15,0,No
9714,HIML17306,HIML,Himlung Himal,2017,Autumn,Success (main peak),7126.0,2,0,2,0,No
9715,HIML17307,HIML,Himlung Himal,2017,Autumn,Success (main peak),7126.0,5,0,2,0,No
9716,HIML17308,HIML,Himlung Himal,2017,Autumn,Success (main peak),7126.0,6,0,1,0,No
9717,HIML17309,HIML,Himlung Himal,2017,Autumn,Success (main peak),7126.0,13,0,4,0,No
9718,KCHS17401,KCHS,Kangchung Shar,2017,Winter,Success (main peak),6063.0,2,0,0,0,No
9719,KCHS17402,KCHS,Kangchung Shar,2017,Winter,Success (main peak),6063.0,1,0,0,0,No
9720,KHAM17301,KHAM,Khamjung,2017,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6600.0,4,0,2,0,No
9721,KORL17301,KORL,Korlang Pari Tippa,2017,Autumn,Success (subpeak),5670.0,6,0,2,0,No
9722,KYAZ17301,KYAZ,Kyazo Ri,2017,Autumn,Success (main peak),6151.0,9,0,3,0,No
9723,KYR117301,KYR1,Kyungka Ri 1,2017,Autumn,Success (main peak),6599.0,6,0,3,0,No
9724,LARK17301,LARK,Larkya Peak,2017,Autumn,Success (main peak),6416.0,4,0,0,0,No
9725,LARK17302,LARK,Larkya Peak,2017,Autumn,Success (main peak),6416.0,3,0,0,0,No
9726,LDAK17301,LDAK,Langdak,2017,Autumn,Success (main peak),6220.0,10,0,1,0,No
9727,LDNG17301,LDNG,Langdung,2017,Autumn,Unknown,5800.0,5,0,0,0,No
9728,LDNG17401,LDNG,Langdung,2017,Winter,Success (main peak),6326.0,4,0,0,0,No
9729,LHOT17301,LHOT,Lhotse,2017,Autumn,"Bad weather (storms, high winds)",8300.0,10,0,8,0,No
9730,LNAK15301,LNAK,Lhonak,2015,Autumn,"Route technically too difficult, lack of experience, strength, or motivation",6000.0,6,0,0,0,No
9731,LNJU17301,LNJU,Langju,2017,Autumn,Success (main peak),6426.0,3,0,0,0,No
9732,LOBW05101,LOBW,Lobuje West,2005,Spring,Success (main peak),6135.0,6,0,0,0,No
9733,MAKA17301,MAKA,Makalu,2017,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",8100.0,4,0,4,0,No
9734,MAKA17302,MAKA,Makalu,2017,Autumn,Lack (or loss) of supplies or equipment,8300.0,1,0,2,0,Yes
9735,MAKA17303,MAKA,Makalu,2017,Autumn,Lack (or loss) of supplies or equipment,8400.0,1,0,1,0,No
9736,MANA17301,MANA,Manaslu,2017,Autumn,Success (main peak),8163.0,3,0,3,0,Yes
9737,MANA17302,MANA,Manaslu,2017,Autumn,Success (main peak),8163.0,22,0,16,0,Yes
9738,MANA17303,MANA,Manaslu,2017,Autumn,Success (main peak),8163.0,9,0,11,0,Yes
9739,MANA17304,MANA,Manaslu,2017,Autumn,Success (main peak),8163.0,7,0,6,0,Yes
9740,MANA17305,MANA,Manaslu,2017,Autumn,Success (main peak),8163.0,15,0,14,0,Yes
9741,MANA17306,MANA,Manaslu,2017,Autumn,Success (main peak),8163.0,11,0,11,0,Yes
9742,MANA17307,MANA,Manaslu,2017,Autumn,Success (main peak),8163.0,12,0,12,0,Yes
9743,MANA17308,MANA,Manaslu,2017,Autumn,Success (main peak),8163.0,10,0,5,0,Yes
9744,MANA17309,MANA,Manaslu,2017,Autumn,Success (main peak),8163.0,5,0,5,0,Yes
9745,MANA17310,MANA,Manaslu,2017,Autumn,Success (main peak),8163.0,34,0,9,0,Yes
9746,MANA17311,MANA,Manaslu,2017,Autumn,Success (main peak),8163.0,9,0,9,0,Yes
9747,MANA17312,MANA,Manaslu,2017,Autumn,Success (main peak),8163.0,7,0,13,0,Yes
9748,MANA17313,MANA,Manaslu,2017,Autumn,Success (main peak),8163.0,6,0,7,0,Yes
9749,MANA17314,MANA,Manaslu,2017,Autumn,Success (main peak),8163.0,1,0,2,0,Yes
9750,MANA17315,MANA,Manaslu,2017,Autumn,Success (main peak),8163.0,4,0,4,0,Yes
9751,MANA17316,MANA,Manaslu,2017,Autumn,Success (main peak),8163.0,14,0,3,0,Yes
9752,MANA17317,MANA,Manaslu,2017,Autumn,"Bad weather (storms, high winds)",7700.0,5,0,0,0,No
9753,MANA17318,MANA,Manaslu,2017,Autumn,Success (main peak),8163.0,7,0,3,0,Yes
9754,MANA17319,MANA,Manaslu,2017,Autumn,Success (main peak),8163.0,1,0,0,0,No
9755,MANA17320,MANA,Manaslu,2017,Autumn,Success (main peak),8163.0,2,0,1,0,Yes
9756,MANA17321,MANA,Manaslu,2017,Autumn,Success (main peak),8163.0,13,0,8,0,Yes
9757,MANA17322,MANA,Manaslu,2017,Autumn,Success (main peak),8163.0,4,0,4,0,Yes
9758,MANA17323,MANA,Manaslu,2017,Autumn,"Bad weather (storms, high winds)",7400.0,3,1,1,0,Yes
9759,MANA17324,MANA,Manaslu,2017,Autumn,Success (main peak),8163.0,2,0,2,0,Yes
9760,MANA17325,MANA,Manaslu,2017,Autumn,Success (main peak),8163.0,1,0,1,0,Yes
9761,MANA17326,MANA,Manaslu,2017,Autumn,Success (main peak),8163.0,3,0,2,0,Yes
9762,MANA17327,MANA,Manaslu,2017,Autumn,Success (main peak),8163.0,5,0,2,0,Yes
9763,MANA17328,MANA,Manaslu,2017,Autumn,Success (main peak),8163.0,3,0,0,0,No
9764,MANA17329,MANA,Manaslu,2017,Autumn,Success (main peak),8163.0,6,0,0,0,No
9765,MANA17330,MANA,Manaslu,2017,Autumn,Success (main peak),8163.0,1,0,1,0,No
9766,MANA17331,MANA,Manaslu,2017,Autumn,Success (main peak),8163.0,1,0,0,0,No
9767,MANA17332,MANA,Manaslu,2017,Autumn,Success (main peak),8163.0,8,0,10,0,Yes
9768,MANA17333,MANA,Manaslu,2017,Autumn,Success (main peak),8163.0,4,0,4,0,Yes
9769,MANA17334,MANA,Manaslu,2017,Autumn,Success (main peak),8163.0,1,0,1,0,Yes
9770,MANA17335,MANA,Manaslu,2017,Autumn,Success (main peak),8163.0,1,0,2,0,Yes
9771,MANA17336,MANA,Manaslu,2017,Autumn,Success (main peak),8163.0,1,0,1,0,Yes
9772,MANA17337,MANA,Manaslu,2017,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6100.0,3,0,0,0,No
9773,MANA17338,MANA,Manaslu,2017,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6400.0,3,0,4,0,No
9774,MANA17339,MANA,Manaslu,2017,Autumn,Success (main peak),8163.0,4,0,1,0,Yes
9775,MANA17340,MANA,Manaslu,2017,Autumn,Success (main peak),8163.0,1,0,1,0,Yes
9776,MANA17341,MANA,Manaslu,2017,Autumn,Success (main peak),8163.0,5,0,5,0,Yes
9777,MANA17342,MANA,Manaslu,2017,Autumn,Success (main peak),8163.0,7,0,8,0,Yes
9778,MANA17343,MANA,Manaslu,2017,Autumn,Success (main peak),8163.0,2,0,1,0,Yes
9779,MANA17344,MANA,Manaslu,2017,Autumn,Success (main peak),8163.0,3,0,0,0,No
9780,NAG116301,NAG1,Nangpai Gosum I,2016,Autumn,Accident (death or serious injury),6600.0,5,0,0,0,No
9781,NAG117301,NAG1,Nangpai Gosum I,2017,Autumn,Success (main peak),7321.0,2,0,0,0,No
9782,NUPW07101,NUPW,Nuptse West II,2007,Spring,"Route technically too difficult, lack of experience, strength, or motivation",6400.0,2,0,0,0,No
9783,NUPW16301,NUPW,Nuptse West II,2016,Autumn,"Illness, AMS, exhaustion, or frostbite",7450.0,4,0,0,0,No
9784,NUPW17301,NUPW,Nuptse West II,2017,Autumn,Success (main peak),7732.0,3,0,0,0,No
9785,NUPW77101,NUPW,Nuptse West II,1977,Spring,Success (main peak),7732.0,8,0,4,0,No
9786,NUPW84301,NUPW,Nuptse West II,1984,Autumn,Success (main peak),7732.0,10,0,8,0,No
9787,NUPW88401,NUPW,Nuptse West II,1988,Winter,Success (main peak),7732.0,11,0,7,0,No
9788,NUPW89301,NUPW,Nuptse West II,1989,Autumn,Success (main peak),7732.0,5,0,1,0,No
9789,NUPW96201,NUPW,Nuptse West II,1996,Summer,"Bad weather (storms, high winds)",7200.0,3,0,1,0,No
9790,NUPW97301,NUPW,Nuptse West II,1997,Autumn,Success (main peak),7732.0,9,1,2,0,No
